Unnamed: 0,CAMPTOTHECIN (GDSC2:1003),VINBLASTINE (GDSC2:1004),CISPLATIN (GDSC2:1005),CYTARABINE (GDSC2:1006),DOCETAXEL (GDSC2:1007),GEFITINIB (GDSC2:1010),NAVITOCLAX (GDSC2:1011),VORINOSTAT (GDSC2:1012),NILOTINIB (GDSC2:1013),OLAPARIB (GDSC2:1017),AXITINIB (GDSC2:1021),AZD7762 (GDSC2:1022),SB 216763 (GDSC2:1025),KU-55933 (GDSC2:1030),AFATINIB (GDSC2:1032),PLX-4720 (GDSC2:1036),KU-57788 (GDSC2:1038),DORAMAPIMOD (GDSC2:1042),WEE1 INHIBITOR (GDSC2:1046),NUTLIN-3 (GDSC2:1047),MIRIN (GDSC2:1048),PD-173074 (GDSC2:1049),ZM 447439 (GDSC2:1050),ALISERTIB (GDSC2:1051),RO-3306 (GDSC2:1052),MK-2206 (GDSC2:1053),PALBOCICLIB (GDSC2:1054),NVP-BEZ235 (GDSC2:1057),GDC-0941 (GDSC2:1058),AZD8055 (GDSC2:1059),PD-0325901 (GDSC2:1060),OBATOCLAX (GDSC2:1068),5-FLUOROURACIL (GDSC2:1073),DASATINIB (GDSC2:1079),PACLITAXEL (GDSC2:1080),CRIZOTINIB (GDSC2:1083),WY-090217 (GDSC2:1084),SORAFENIB (GDSC2:1085),BI-2536 (GDSC2:1086),IRINOTECAN (GDSC2:1088),OXALIPLATIN (GDSC2:1089),BMS-536924 (GDSC2:1091),GSK1904529A (GDSC2:1093),TOZASERTIB (GDSC2:1096),PF-4708671 (GDSC2:1129),APR-246 (GDSC2:1131),ERLOTINIB (GDSC2:1168),NIRAPARIB (GDSC2:1177),MK-1775 (GDSC2:1179),DINACICLIB (GDSC2:1180),GEMCITABINE (GDSC2:1190),BORTEZOMIB (GDSC2:1191),GSK 269962A (GDSC2:1192),SB 505124 (GDSC2:1194),TAMOXIFEN (GDSC2:1199),FULVESTRANT (GDSC2:1200),EPZ004777 (GDSC2:1237),YK-4-279 (GDSC2:1239),FK-866 (GDSC2:1248),BMS-345541 (GDSC2:1249),AZ960 (GDSC2:1250),TALAZOPARIB (GDSC2:1259),XAV 939 (GDSC2:1268),TRAMETINIB (GDSC2:1372),DABRAFENIB (GDSC2:1373),TEMOZOLOMIDE (GDSC2:1375),RUXOLITINIB (GDSC2:1507),LINSITINIB (GDSC2:1510),EPIRUBICIN (GDSC2:1511),CYCLOPHOSPHAMIDE (GDSC2:1512),PEVONEDISTAT (GDSC2:1529),AZD8931 (GDSC2:1549),UPROSERTIB (GDSC2:1553),LCL-161 (GDSC2:1557),LAPATINIB (GDSC2:1558),AUY922 (GDSC2:1559),ALPELISIB (GDSC2:1560),TASELISIB (GDSC2:1561),EPZ-5676 (GDSC2:1563),CS-1421 (GDSC2:1564),WNT INHIBITOR IWP-2 (GDSC2:1576),LEFLUNOMIDE (GDSC2:1578),ENTINOSTAT (GDSC2:1593),OSI-027 (GDSC2:1594),LGK-974 (GDSC2:1598),VE-822 (GDSC2:1613),WZ4003 (GDSC2:1614),CZC24832 (GDSC2:1615),AZD5582 (GDSC2:1617),GSK2606414 (GDSC2:1618),AOB2221 (GDSC2:1620),PCI-34051 (GDSC2:1621),WNT-C59 (GDSC2:1622),I-BET-762 (GDSC2:1624),APABETALONE (GDSC2:1625),OTX015 (GDSC2:1626),AOB3680 (GDSC2:1627),ML-323 (GDSC2:1629),GS-9973 (GDSC2:1630),PRT062607 (GDSC2:1631),RIBOCICLIB (GDSC2:1632),AGI-6780 (GDSC2:1634),PICOLINATE (GDSC2:1635),AZD4547 (GDSC2:1786),IBRUTINIB (GDSC2:1799),ZOLEDRONIC ACID (GDSC2:1802),OXYPHENISATIN ACETATE (GDSC2:1804),OXALIPLATIN (GDSC2:1806),CARMUSTINE (GDSC2:1807),TOPOTECAN (GDSC2:1808),TENIPOSIDE (GDSC2:1809),MITOXANTRONE (GDSC2:1810),DACTINOMYCIN (GDSC2:1811),FLUDARABINE (GDSC2:1813),NELARABINE (GDSC2:1814),FULVESTRANT (GDSC2:1816),VINCRISTINE (GDSC2:1818),DOCETAXEL (GDSC2:1819),PODOPHYLLOTOXIN (GDSC2:1825),DIHYDROROTENONE (GDSC2:1827),GALLIBISCOQUINAZOLE (GDSC2:1830),ELEPHANTIN (GDSC2:1835),SINULARIN (GDSC2:1838),BI-97C1 (GDSC2:1849),LY2109761 (GDSC2:1852),OF-1 (GDSC2:1853),MN-64 (GDSC2:1854),GTPL8020 (GDSC2:1855),BDP-00009066 (GDSC2:1866),BUPARLISIB (GDSC2:1873),BVD-523 (GDSC2:1908),VENETOCLAX (GDSC2:1909),ABT-737 (GDSC2:1910),DACTINOMYCIN (GDSC2:1911),GSK2110183C (GDSC2:1912),AGI-5198 (GDSC2:1913),AZD3759 (GDSC2:1915),AZD5363 (GDSC2:1916),AZD6738 (GDSC2:1917),AZD8186 (GDSC2:1918),OSIMERTINIB (GDSC2:1919),CEDIRANIB (GDSC2:1922),GDC 0068 (GDSC2:1924),GDC 0810 (GDSC2:1925),GNE317 (GDSC2:1926),GSK2578215A (GDSC2:1927),I-BRD9 (GDSC2:1928),MST-312 (GDSC2:1930),MIRA-1 (GDSC2:1931),NVP-ADW742 (GDSC2:1932),P22077 (GDSC2:1933),SAVOLITINIB (GDSC2:1936),UMI-77 (GDSC2:1939),WIKI4 (GDSC2:1940),YM-155 (GDSC2:1941),MIM-1 (GDSC2:1996),WEHI-539 (GDSC2:1997),BPD-00008900 (GDSC2:1998),FORETINIB (GDSC2:2040),BIBR-1532 (GDSC2:2043),PYRIDOSTATIN (GDSC2:2044),AMG319 (GDSC2:2045),SCH-900776 (GDSC2:2046),BVD-523 (GDSC2:2047),VINORELBINE (GDSC2:2048),VX-11E (GDSC2:2096),UPROSERTIB (GDSC2:2106),LJI308 (GDSC2:2107),AZ6102 (GDSC2:2109),GSK3203591 (GDSC2:2110),VE 821 (GDSC2:2111),AZD6482 (GDSC2:2169),AT13148 (GDSC2:2170),BMS-754807 (GDSC2:2171),JQ1-(+) (GDSC2:2172)
ACH-000697,,0.5506164066041155,0.7415738826734934,0.6994334865381591,0.7939868153094352,0.9747660326990912,0.913710093962252,0.6150753515411245,0.9552660578156728,0.9179063780913216,,0.4643900140863549,,,0.7998363935626714,0.9110323478052184,,,0.6464705619357273,0.7715101815531041,0.7187611971344741,0.9884968168247926,,0.7368241569165103,,0.9286006601510554,0.7298145018151163,0.7101106725932128,0.868969536551643,,0.8732474936659906,0.7667713958963623,0.5261024535692103,0.9561868009321216,0.9797859539433816,0.9366240675764372,0.6571832402092774,0.8278618830050797,,,0.7274560279123787,0.7322531313774157,0.9005981933494634,,,0.9516931842513984,0.8986089678119706,0.9131307655562164,0.5166594584277983,0.528414117304449,0.3973969984580725,,,,0.9462101012944152,0.9674210295398898,0.9806212684840656,0.5953008422564758,,0.902004514577158,0.6300764807937033,0.6836126916998441,,0.7848765569443268,,0.9902603398006448,0.8169592551105871,0.9303393098341142,0.4929575414443102,0.9886508894170888,0.435798921936836,0.967795444206997,0.978941267987069,,0.89799958914571,0.5470068445017934,0.9602679612596352,0.95503852478949,,0.9283186794738466,,0.8138023549313762,0.6228259996725175,,0.9647269059916096,0.8782232199054413,0.865511436737619,0.9453074848161624,0.8324249605334468,,,0.9440768089882868,0.8887150127204985,0.6069875570262169,0.9643902506467472,0.4646396416450429,0.9931606687840407,0.8291662529734212,0.8714550609240055,0.8586036257115294,,0.9874124025710448,0.9613148409958918,0.9498546508953908,,,,0.8769381927480348,0.9844614245820892,0.4848642525436898,0.4487306307453716,0.57946087683644,0.9521362693822724,,,0.9516568841977406,0.3436671230083871,0.2026278450245742,0.7554193294148613,0.8844522006857616,,0.7316923905108866,0.985082831987582,0.3707078933742141,,0.9318648031912744,0.941484994054522,0.8619933112475171,0.7869139085596941,0.694683070405076,0.7608915919369748,0.8946276798962017,0.8360767015783306,0.1338255934817683,0.9437412144334546,0.9545084466326458,0.970798857241846,0.9323376366352832,0.6388461647584848,0.986418754843635,0.9807665752488895,0.9416506815164968,0.9793853465213512,0.9888242196999562,0.5317100684308931,0.9973668289087037,0.9817815391541894,0.5158892811380399,0.8486304747258239,0.8412722618225896,0.8762481610427479,0.904860855752752,0.8191552111480052,0.9061167234204808,0.1842368750139865,0.9225486347467522,0.9307951560372753,0.9663316030546166,0.6976014255903535,0.9985025085672624,0.8983892299597862,0.9324026774967132,0.8205793246822929,0.8864277725924089,0.5570085647300047,0.8004370634629211,0.90314500139023,0.995114210650738,0.8423909378471427,0.7854702716047753,,,0.8755819817295956,,
ACH-000698,0.8258460224511398,,0.962421079941264,0.9115341726348928,0.9413482917144154,,0.1937473785409963,0.9032332108274492,,0.9282549043243224,,0.9423155199512312,,,0.9010642483900904,,,,0.9527542275580178,0.96849921332685,0.969613000470522,0.9656260597932168,,0.9448783330470496,,0.9274405604580088,0.9060431198765404,0.9841636346050132,0.8903759506949335,,,0.8280408467827962,,0.9524624387115214,,,0.9132313897509974,0.8550841297737987,,0.878203725201895,0.9544545914035658,0.9154588074766928,0.9239688196414098,,,,0.9421058910011672,0.9787843303749234,0.8561582545142037,0.7603866210724649,0.8330937613438225,0.8880068449837465,,,0.9343664851958696,0.9649813911889016,,0.9501609886301096,,,0.9362065084852236,0.8208679527651627,0.9367408427462844,0.8589975659998438,0.9672078763709266,0.9540489205515412,0.9456409595945892,0.8981191466669216,0.8938726895799403,0.972784575294467,0.8662231425766829,0.9734543317474929,0.905091810063033,,0.998021698164093,0.9916702001791148,0.9780240253967348,0.9390293906830284,,0.9449658883458796,0.9692026940547754,0.9575521346057696,0.940717827921932,,0.8688805758781436,,,,,0.926043801391894,0.9909116324617676,0.9229737970245796,0.9271234003863178,0.9609425222964852,0.9793119682813968,0.9617014247602996,,0.937314246782272,0.9822823906454136,0.9646097705529172,,0.9027055376170198,,,,,0.9835826246054384,0.9584694402150452,0.9698439931669006,0.715983086920851,0.8049836881733298,0.8361037988576945,0.9713955395514878,,0.9640590402537588,0.925633475401876,0.9014708664864588,0.8950029822923874,0.93496966778842,0.6745394946690028,0.9394444755823148,0.9308081929463112,0.9461055018019412,0.6937890171927379,,0.8520902562099538,,0.9603384567468326,,0.8618045076427834,0.8965090742612514,0.7950836773936166,0.4511397202132439,0.5721080712604614,0.9683524540156472,0.9227568503807922,0.9797893938190152,0.9732187235070988,0.9541311583864208,0.9531607393472514,0.9407460980735708,0.8635896601805289,0.9857314868314886,0.9704191901165842,0.9041769181843266,,,0.8142222211978905,,0.9884545309955104,0.9521744718528352,0.9250877191086252,0.8843612178847968,0.9050654811539988,0.5646759726733623,0.9131099096171342,0.9590777723170834,,0.7999461759774857,0.9512600569523454,0.915693433759146,0.9767738800024918,0.9689411509661652,0.9690021040228058,0.9940590474366016,0.8688176830765868,0.941587891847106,0.997274256699827,0.937664460939748,0.94153877944801,,,0.8828152710219347,,
ACH-000699,0.8694741105894177,0.6608720380931691,0.9253101577549788,0.9693790955921908,0.889379930206369,,0.940969289596264,0.9103357209824126,0.9477497864786264,0.9268297476042808,,,0.9712604183941522,0.9391734936969302,0.868044351833418,0.958254249338788,0.8491107425946762,0.9704320620288612,0.807692218593726,0.9517838772342002,,,0.9260241254644738,0.8568046696307035,0.9083434523109258,0.7747760536241928,0.9186016013905446,0.8630048584413077,0.7817297165836293,0.8271726426686478,0.95812133452299,,0.9543288840600288,,0.8712395123243628,0.9239550093394256,0.9112098602075624,0.9166238547463006,0.7392440795932953,0.8799730516402535,,0.8672336197356685,0.9180573766792068,0.8773714112707831,0.9243655290262888,,0.939345120465236,,0.7373328298686703,,0.9233505984521458,0.85463258489435,0.8303223859767475,,0.9180981794983418,0.973334452870946,0.9737734638439888,0.8632109150925442,,,,0.8291848480479329,,0.9083507878468784,0.9668250635476408,,,0.9381651877794182,0.9201836614926412,,0.8967476466405307,0.942513217768088,0.7984030975691055,,0.9259116530188476,0.8911283211922141,0.9394603662270872,0.8747320498064793,,0.9394618329438524,,,0.936452533122852,0.8954619181354009,0.9552601509375076,,,,,,,,,,,,,,,,0.9084479318034038,,,0.8621561384192502,,,,,,,,,,,,,,,,,,,,,,,,,0.8697386015616064,0.7537581619470758,0.8687145265889322,0.9341800496633572,0.9226896438855166,0.5257218221519985,0.7380462546250243,0.923818516033688,,0.7983834711908577,0.7909107891453829,0.7568986813093694,0.9785114552583748,0.8035363266524642,0.8068053703094019,0.9978228556479938,0.7773328137122364,,0.9756469775122416,0.8064399381490642,,0.917605901951048,,,0.9573783759568604,0.9169234486439256,0.4334118387749541,0.9354825097201154,0.9515801641888936,0.9186940342969944,0.7803032821529621,0.9840021251693198,0.9634914475875908,0.9234089060546028,0.8267856089439072,0.9655771756258106,0.8148411274034839,0.9423272558228062,0.7604495568145441,0.9861547260025398,,0.9431964168241548,0.8825526571681747,0.7610890744965961,0.8824276504691115,,0.9556460852542876
ACH-000700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-000701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-000702,0.9006252251636364,0.893771328577259,0.965471283499462,0.9443464678413356,0.8868653294982267,,0.3342570301492293,0.6740950754194657,,0.9728025281856154,,0.6371974386367286,,,0.8115080735560697,0.9835075046291252,,,0.7187318100327647,0.9552834639200288,0.8513320260385066,0.9958234198269456,,0.9705491379538598,,0.8655659778601651,0.9426602854311632,0.8342094865890954,0.7581933649584381,,0.9210575797929484,0.8157599562784523,0.9153423990938868,0.9557941948675291,0.9934110692137836,0.9524705943057944,0.7628316393700026,0.9282656632761142,,0.9077908026656236,0.9308089164980524,0.7087652393838071,0.934518550199153,,,0.7336186451429616,0.9527328510169636,0.9315495913370256,0.6398930607953379,0.5318345518683564,0.6956163603889937,0.7868672756353506,,,0.9595719762916493,0.934030104374528,0.9703763423918256,0.8338575159418565,0.7710736789682398,0.9434167019618912,0.3592853014875736,0.925516776638783,0.8844311079449612,,0.9713974084838796,0.956316588779916,0.5271136781538412,0.9511921902374364,0.8674150409684565,0.977065463789526,0.7357009197350884,0.9193214201684063,0.8282462438556475,0.9668024132559792,0.8683548994032955,0.5734536651230082,0.9482801522799936,0.8389689190162991,,0.9291568344023048,,0.9043690781002144,0.8221743688425796,,0.9324032626875516,0.9797599923319684,0.9014089240560124,0.8991035265111479,0.7946635500512602,0.8893688724853956,0.9936032454557632,0.8691411666516047,0.9640586774231772,0.6205246020071589,0.8695792573546998,0.4436265388752746,0.8985676966279093,0.9082920599066556,0.8726267127603913,0.8386343494191234,,0.8831617763616121,0.968581539514882,,0.9576478450896464,,0.9906674148718726,0.8806022827517925,0.9437083914369884,0.8142636688160925,0.7982316890006258,0.936192477541926,0.9745096909924604,0.9013862143585968,,0.8867516955202618,0.540897018079459,,0.8324837237745645,0.8738877225833942,0.973442970136772,0.8974798719646552,0.9471154295772142,0.5298945985961478,,0.9382552221786484,0.920769833749632,0.6197633054710016,0.8961693184338413,0.8559069385681758,0.9437022201951406,0.9749677816541752,0.5007989945683731,0.3680139763392195,0.8278265836435799,0.9752988771688628,0.9644468094797728,0.8574109314392829,0.8034993073127289,0.8804330592974373,0.9820537922450532,0.8905491930807466,0.8618316674488744,0.9143775929334554,0.6020700248543012,0.9691049461197576,0.8955727000252413,0.521162524810168,0.970584162387798,0.9328411544133002,,0.9890535645164164,0.9575411057922708,0.9900346406870756,0.202209241533168,0.943337313586866,0.2856790639646558,0.9111337313684706,0.7705363153864027,0.9914212661019068,0.8128970024725635,0.9391086085045696,0.891996854951281,0.9833423269004382,0.8719065881787933,0.9569411724178218,0.8061651278307708,0.9985320444825128,0.9187379638326126,0.8949943608153904,0.8788569424787461,,0.9098895219413788,,
ACH-000703,0.7669872233073293,,,,,,,,,,,,,,,,,,,,0.9286780277653536,,,0.9870260654252312,,,,,,,0.978092555193958,0.953507582883096,0.9096248145010358,,,,,,,0.8184235126305616,0.901091512761774,,0.991081419380918,,,0.9828635875796696,,0.888046581755412,,0.6903447061739167,,,,,,,0.9980534164607844,,,0.95814484344664,0.9517534935200842,,0.9956345652317796,,,,0.9484758614735508,0.9832148610585326,,,,,0.8793026919426853,,,0.9005155267872452,0.992956836548654,0.9605249183277236,,,0.9705038508896234,0.8935950317034229,0.7430753290137443,,0.9553047934738336,,0.9741091857315054,0.9973469771783904,0.8033271150853396,0.9885067406802424,,0.9893910694461432,0.9929352653966972,0.984623043706737,,0.9505723061417796,,0.9736199434802204,0.9873092037522146,0.9699983661503564,,0.9668462402712144,0.9929755816463413,,,0.9941107319629998,,0.924497081877412,,0.5800180418988881,0.6446178323829734,0.7222438477656471,,0.9707292181099938,,,0.8880444398548895,0.88964458759416,0.9088802705434476,0.926989395967803,0.973253797088428,0.9467896087966708,,0.6858308622533865,,0.9795131675091534,0.9966968341260786,0.9906280569434824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-000704,0.8409204226981599,0.950079276031797,0.8596221919098731,0.8749359276060384,0.9146123962503032,,0.8585366571640247,0.8617664388532097,,0.9442377893904644,,0.7677622073629987,,,0.9212037071462216,0.967145250059432,,,0.9264928313860068,0.9586015174757628,,0.9807538211076932,,0.9266860418530743,,0.8354563339417413,,0.8664444849921296,0.8089297466580583,,0.9555119521703388,0.8053544743433751,0.9649579291580646,0.8612770214637238,,0.9755852091172772,,0.9271345091456268,,0.8783571318521562,0.906068188017366,0.8762094978511954,0.9299378942772168,,,,0.9177844368258038,0.9114398340658484,0.8610835570490055,0.7889605105064406,0.7424476240860164,0.9211678621706144,,,0.9171639736799632,0.9280327925516736,,0.8694303015019632,,,0.8736025814445268,0.8632858534563543,,0.9274066646340112,0.9794031575279052,,,0.9328992859851396,0.9416739003143584,0.9434278373002198,0.7767331708299364,0.9782670776656056,0.8526981792785904,,0.9428989097236702,0.8679881100737271,0.9340155463894808,0.8428470767042329,0.969520121848997,,,0.8666484975115268,0.9207579607071747,,0.9321466469430508,0.9267499201730024,0.9645331786694958,0.9781974059813696,0.9427365434498636,0.9435321453263796,0.9683875760467272,0.9682250248367836,0.9464699789597492,0.9568951474335918,0.965672036818018,0.8987192232209046,,0.9109421592194524,0.9425371715031472,0.8842133686888098,,0.9478517001557528,,0.9269927851043048,0.9743907521248796,,0.9972930408875608,0.9670318998679988,,0.7278945462434168,0.9253117934016662,0.7580002353892997,0.9908706712991866,0.998354508469676,,0.99124687911823,0.8099717533479679,0.6970172993288334,0.9112380143256438,0.9952674475837472,0.9847716945744056,0.944221035347502,,0.5811042749893544,,0.8623143068715141,0.9384850730341096,0.9458127769698902,,0.7731041946033801,0.910219302894029,0.9212770880962264,0.8458980074090069,0.6826246410418335,0.8119202689385755,0.9491335382972866,0.9592985796782186,0.8758927082925768,0.880015054425274,0.8868998813454134,0.936188710483493,0.9106521080261012,0.9319245350803552,0.9515353769308628,0.7216879483211868,0.9264517395997272,,0.8974163846477278,,0.9344716031446404,,0.9503219723561231,0.9204874308925955,0.8731866188133371,0.5016744597432513,0.9723193259236124,0.8222613363449672,0.9709099490620496,0.8804608345734449,,,0.960228420072113,0.9697260500236236,0.9834984220619554,0.9809855676862748,0.976916264429508,0.9385588202266916,,0.9356370271913196,,,,0.9953204177178532,,
ACH-000705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-000706,0.9719801675973404,,,,,,,,,,,,,,0.7603270672234506,0.9837644631879852,,,,,0.9563804212978838,,,0.9293822681197836,,,,,,,0.9323586008762056,0.8868774568592829,0.9566514329125182,,,0.9898641797162784,,,,,,,0.9347247791744316,,,0.9650663532402876,,0.9683201993142992,,0.7266355850447686,,,,,,,0.9678053147200972,,,0.9398074747870994,0.8972796476344742,,0.936808109045962,,,,0.9648412126800564,0.960599487408194,,,,0.8312702857799144,,,,0.8762809584629815,0.9556324992564302,0.9137481532765404,0.9776831574281672,0.8829671800549135,,0.8977247288128933,0.9624714796569668,,0.9366809611517072,0.9765243668424052,0.9396025993489447,,0.9574776710975292,0.9551410620286472,0.9696261477447772,,0.9253469942870634,0.9717982548409458,0.9499906120524064,0.9415286278754444,,0.8836471755026527,0.9347997548219908,0.9620797708908791,,0.9537794740440542,0.9782040170133152,,0.865271126597838,0.9802772647502804,0.962794318307676,,0.9525146843409492,0.9065890015356451,0.9276053584142996,0.9690987255628152,0.9768949306311514,0.9778903145283322,0.9404192747975788,0.910751571172998,0.8060417439674309,0.8329318076233445,0.9030089037176036,0.8151869835349272,0.9287821455379566,0.9159269305175236,,0.7473620466031642,0.990599239754211,0.8948763836466879,0.9330107462035124,0.9425665774547806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-000707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-000708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-000709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-000710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-000711,0.951122784250499,0.6950606578303875,,0.93589436272742,0.8217666249075208,,,0.8824713603537107,0.9693985172483768,0.9398152279634407,0.9622199993703112,0.7773340316296017,,,0.9152879045067313,0.9741461002792804,0.9485331127365944,0.9515054526511788,0.8543741932827136,,0.990309605339184,0.9686122215901942,0.9529152680016162,0.9348903893809736,0.928543660560768,0.9482539997618252,0.974135916996732,0.8384385435367803,0.8359217721908684,0.8672589282272838,,0.8620963071908668,0.9689789842943776,0.7709807841423364,,0.9379174625510684,0.912467342818726,,0.3859200825333693,0.9749034294602033,0.979741765528666,0.9038913273698908,0.9665663545295876,,0.9678481209648752,0.990441809861927,,,0.7872463842106818,0.8482884666073525,0.8852207272113881,,0.913105931811638,,0.9441690402940576,,0.975129577114986,0.8040846958411627,,0.9873313317633546,0.8746259206399493,0.9546295885756938,0.9952327126874146,0.8678275952264011,0.9781214231083388,,,0.94555563103854,0.9481795019051036,,0.8757329707270027,0.8926291612457969,0.9583505633067388,,0.8806602417455649,,,0.7534869859373542,0.9866906094321846,0.9770266810891768,0.9866312544113758,0.9637060214080996,,,0.9739312055681252,0.8981757384290159,0.9620804369451096,0.9622952356113192,0.9878690672839328,0.9834464673834644,0.9999456800718004,0.9801402329972184,0.9833011387601882,0.9777155603346648,0.9814889314713297,,0.9795422270399328,,,0.9957886198515092,0.9703337842484828,0.985843525978032,0.9672711183203402,0.9471287062606104,0.9939808807019732,0.9873312199262676,0.8845305458551268,0.9792209784868646,,0.9531678340409028,0.9454985397301734,0.9490010970852764,,0.9993471981452612,,,0.5860219677164014,0.3870923102491024,0.8583442899040304,0.9889704893876534,,0.9816224552912046,,0.8259324427780033,0.9775506820290082,0.9554185157755516,0.9704014985529236,0.9916490769470364,0.9681805573990852,0.7933115439267572,0.9286197782613188,,0.9087456024890028,0.5821986919627715,0.9453151381687438,0.95798808494328,,0.9490063389045827,0.8260769277213402,0.9349108412161022,0.9755485297838608,0.9765180473700124,0.9379675278986768,0.9912935797807118,0.6956522557900133,,0.966140511127722,0.8982292514938832,,0.9570777179504468,0.9475108982539432,0.9255259135740592,0.915270410296214,0.9552891192826276,0.3023565783810856,0.9532421083072252,,,0.8826286166210012,0.9500232869541404,0.9546040258242924,,0.9812890322608449,0.9964030500394054,0.8362400785685933,0.9592742738006212,0.9716852408166344,0.987524864506752,0.9531574867420354,,0.9820530224296664,0.9722313414359488,0.984461968774278,,0.9248064310868866
ACH-000712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-000713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-000714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-000715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
